Timestamp,Index,Link_16,Link_4,Link_5,Link_17,Link_29,Link_15,Link_7,Link_6,Link_14,Link_28,Link_10,Link_2,Link_3,Link_11,Link_13,Link_1,Link_12,Link_23,Link_22,Link_34,Link_20,Link_21,Link_31,Link_25,Link_19,Link_18,Link_24,Link_30,Link_26,Link_32,Link_8,Link_9,Link_33,Link_27
2017-01-01 15:30:00,32,79.2,1861.2,1684.8,-302.4,176.4,25.2,1029.6,1436.4,79.2,25.2,464.4,4719.6,1900.8,352.8,212.4,4888.8,190.8,1288.8,118.8,248.4,1926.0,349.2,3.6,630.0,-716.4,-705.6,835.2,90.0,-342.0,-64.8,918.0,810.0,86.4,-82.8
2017-01-01 16:00:00,33,86.4,1890.0,1706.4,-298.8,176.4,10.8,1047.6,1443.6,72.0,14.4,486.0,4752.0,1929.6,370.8,208.8,4939.2,212.4,1303.2,129.6,259.2,1969.2,360.0,0.0,619.2,-702.0,-687.6,810.0,97.2,-320.4,-72.0,939.6,820.8,97.2,-79.2
2017-01-01 16:30:00,34,90.0,1897.2,1702.8,-302.4,176.4,21.6,1047.6,1436.4,75.6,25.2,478.8,4806.0,1936.8,363.6,205.2,4978.8,212.4,1314.0,122.4,259.2,2001.6,360.0,0.0,619.2,-691.2,-680.4,799.2,93.6,-324.0,-75.6,932.4,817.2,97.2,-75.6
2017-01-01 17:00:00,35,72.0,1893.6,1720.8,-313.2,183.6,28.8,1083.6,1465.2,86.4,18.0,496.8,4924.8,1936.8,367.2,219.6,5115.6,198.0,1368.0,136.8,277.2,2066.4,392.4,-3.6,640.8,-756.0,-741.6,849.6,100.8,-327.6,-75.6,964.8,853.2,97.2,-75.6
2017-01-01 17:30:00,36,90.0,2044.8,1846.8,-324.0,183.6,10.8,1108.8,1544.4,72.0,10.8,507.6,5122.8,2088.0,374.4,216.0,5302.8,208.8,1386.0,129.6,277.2,2084.4,392.4,10.8,651.6,-748.8,-734.4,849.6,100.8,-334.8,-72.0,986.4,867.6,93.6,-97.2
2017-01-01 18:00:00,37,100.8,2084.4,1893.6,-334.8,190.8,3.6,1159.2,1620.0,72.0,18.0,507.6,5284.8,2127.6,381.6,241.2,5497.2,208.8,1422.0,147.6,295.2,2181.6,410.4,14.4,705.6,-781.2,-763.2,903.6,111.6,-370.8,-68.4,1026.0,892.8,93.6,-93.6
2017-01-01 18:30:00,38,86.4,2109.6,1897.2,-342.0,201.6,21.6,1195.2,1609.2,82.8,14.4,561.6,5403.6,2152.8,435.6,244.8,5616.0,237.6,1479.6,144.0,302.4,2235.6,424.8,-3.6,709.2,-824.4,-810.0,925.2,108.0,-363.6,-79.2,1072.8,950.4,104.4,-97.2
2017-01-01 19:00:00,39,90.0,2192.4,1987.2,-356.4,201.6,14.4,1252.8,1684.8,79.2,3.6,590.4,5587.2,2239.2,446.4,252.0,5799.6,252.0,1504.8,147.6,291.6,2293.2,435.6,3.6,716.4,-856.8,-838.8,936.0,115.2,-385.2,-82.8,1134.0,997.2,108.0,-118.8
2017-01-01 19:30:00,40,104.4,2264.4,2062.8,-374.4,216.0,21.6,1270.8,1749.6,86.4,21.6,586.8,5727.6,2307.6,450.0,255.6,5929.2,252.0,1591.2,151.2,313.2,2376.0,417.6,-3.6,752.4,-831.6,-817.2,972.0,115.2,-396.0,-86.4,1130.4,993.6,115.2,-100.8
2017-01-01 20:00:00,41,108.0,2318.4,2073.6,-374.4,216.0,25.2,1310.4,1785.6,93.6,21.6,604.8,5778.0,2365.2,464.4,255.6,5990.4,255.6,1573.2,147.6,309.6,2350.8,414.0,7.2,781.2,-860.4,-842.4,997.2,115.2,-421.2,-82.8,1173.6,1018.8,108.0,-104.4
2017-01-01 20:30:00,42,90.0,2253.6,2023.2,-374.4,208.8,18.0,1238.4,1728.0,82.8,0.0,565.2,5680.8,2296.8,432.0,259.2,5914.8,244.8,1512.0,144.0,295.2,2329.2,428.4,-3.6,738.0,-846.0,-831.6,943.2,111.6,-396.0,-93.6,1101.6,972.0,118.8,-122.4
2017-01-01 21:00:00,43,82.8,2235.6,2001.6,-360.0,208.8,25.2,1231.2,1692.0,86.4,14.4,586.8,5598.0,2275.2,453.6,237.6,5810.4,248.4,1483.2,144.0,306.0,2264.4,421.2,3.6,738.0,-849.6,-831.6,950.4,115.2,-385.2,-86.4,1105.2,964.8,111.6,-100.8
2017-01-01 21:30:00,44,75.6,2091.6,1886.4,-360.0,201.6,36.0,1159.2,1605.6,97.2,14.4,511.2,5317.2,2138.4,385.2,237.6,5522.4,212.4,1425.6,140.4,288.0,2174.4,410.4,3.6,705.6,-795.6,-777.6,907.2,100.8,-378.0,-79.2,1022.4,892.8,104.4,-104.4
2017-01-01 22:00:00,45,86.4,2019.6,1810.8,-334.8,183.6,21.6,1116.0,1533.6,82.8,18.0,496.8,5083.2,2059.2,370.8,226.8,5263.2,208.8,1368.0,126.0,266.4,2080.8,374.4,7.2,662.4,-748.8,-734.4,867.6,100.8,-360.0,-64.8,979.2,853.2,86.4,-97.2
2017-01-01 22:30:00,46,86.4,1875.6,1695.6,-302.4,169.2,21.6,1058.4,1443.6,72.0,21.6,493.2,4759.2,1911.6,374.4,201.6,4946.4,205.2,1292.4,129.6,252.0,1976.4,378.0,7.2,604.8,-684.0,-669.6,788.4,93.6,-316.8,-68.4,957.6,835.2,90.0,-86.4
2017-01-01 23:00:00,47,86.4,1731.6,1573.2,-277.2,158.4,18.0,968.4,1339.2,72.0,18.0,460.8,4345.2,1767.6,349.2,187.2,4510.8,190.8,1177.2,111.6,234.0,1789.2,334.8,3.6,576.0,-630.0,-619.2,741.6,90.0,-306.0,-64.8,874.8,770.4,82.8,-79.2
2017-01-01 23:30:00,48,75.6,1540.8,1378.8,-234.0,140.4,18.0,853.2,1166.4,64.8,21.6,399.6,3898.8,1573.2,302.4,162.0,4053.6,169.2,1069.2,104.4,205.2,1594.8,298.8,3.6,504.0,-576.0,-565.2,669.6,82.8,-262.8,-57.6,763.2,666.0,75.6,-64.8
2017-01-02 00:00:00,49,61.2,1346.4,1213.2,-208.8,126.0,18.0,745.2,1022.4,57.6,21.6,338.4,3456.0,1378.8,252.0,144.0,3589.2,140.4,939.6,93.6,183.6,1450.8,288.0,0.0,442.8,-504.0,-493.2,579.6,68.4,-230.4,-50.4,673.2,579.6,68.4,-54.0
2017-01-02 00:30:00,50,57.6,1231.2,1101.6,-190.8,108.0,18.0,658.8,932.4,54.0,18.0,295.2,3128.4,1256.4,223.2,129.6,3250.8,122.4,849.6,90.0,158.4,1306.8,262.8,0.0,392.4,-453.6,-442.8,511.2,64.8,-208.8,-43.2,586.8,507.6,61.2,-46.8
2017-01-02 01:00:00,51,50.4,1087.2,979.2,-165.6,100.8,14.4,583.2,831.6,43.2,14.4,273.6,2739.6,1108.8,205.2,108.0,2836.8,118.8,738.0,82.8,140.4,1137.6,241.2,0.0,342.0,-392.4,-385.2,453.6,50.4,-180.0,-39.6,525.6,453.6,50.4,-43.2
2017-01-02 01:30:00,52,36.0,979.2,871.2,-147.6,86.4,14.4,511.2,738.0,43.2,7.2,237.6,2440.8,997.2,176.4,93.6,2530.8,100.8,637.2,64.8,122.4,1000.8,219.6,0.0,298.8,-360.0,-352.8,388.8,43.2,-162.0,-32.4,460.8,396.0,43.2,-39.6
2017-01-02 02:00:00,53,36.0,896.4,806.4,-136.8,82.8,14.4,446.4,680.4,43.2,10.8,205.2,2232.0,914.4,158.4,82.8,2318.4,93.6,604.8,64.8,115.2,928.8,187.2,-3.6,277.2,-313.2,-309.6,360.0,36.0,-140.4,-36.0,406.8,349.2,46.8,-32.4
2017-01-02 02:30:00,54,36.0,853.2,756.0,-126.0,75.6,14.4,435.6,637.2,43.2,10.8,198.0,2178.0,867.6,151.2,86.4,2264.4,86.4,594.0,64.8,111.6,910.8,190.8,-0.0,266.4,-320.4,-316.8,352.8,39.6,-136.8,-28.8,396.0,338.4,39.6,-28.8
2017-01-02 03:00:00,55,36.0,853.2,766.8,-126.0,79.2,14.4,439.2,648.0,43.2,10.8,198.0,2188.8,871.2,151.2,82.8,2271.6,90.0,594.0,61.2,111.6,918.0,187.2,-3.6,266.4,-327.6,-320.4,352.8,39.6,-136.8,-32.4,396.0,342.0,43.2,-32.4
2017-01-02 03:30:00,56,39.6,892.8,792.0,-133.2,79.2,10.8,442.8,658.8,39.6,10.8,194.4,2268.0,907.2,147.6,90.0,2358.0,82.8,619.2,61.2,122.4,954.0,194.4,-0.0,273.6,-324.0,-320.4,363.6,39.6,-133.2,-32.4,403.2,342.0,43.2,-32.4
2017-01-02 04:00:00,57,39.6,968.4,871.2,-144.0,86.4,14.4,500.4,734.4,43.2,7.2,234.0,2480.4,990.0,176.4,100.8,2574.0,104.4,662.4,64.8,122.4,1040.4,219.6,-3.6,298.8,-370.8,-363.6,399.6,43.2,-154.8,-36.0,453.6,388.8,50.4,-43.2
2017-01-02 04:30:00,58,43.2,1105.2,993.6,-169.2,97.2,18.0,565.2,820.8,50.4,14.4,270.0,2779.2,1130.4,208.8,111.6,2887.2,118.8,738.0,79.2,140.4,1126.8,230.4,3.6,356.4,-417.6,-406.8,453.6,54.0,-190.8,-36.0,514.8,446.4,46.8,-46.8
2017-01-02 05:00:00,59,46.8,1234.8,1108.8,-187.2,115.2,14.4,655.2,925.2,50.4,7.2,298.8,3132.0,1256.4,226.8,122.4,3268.8,133.2,824.4,86.4,165.6,1296.0,259.2,-0.0,388.8,-460.8,-453.6,511.2,57.6,-194.4,-46.8,594.0,514.8,64.8,-46.8
2017-01-02 05:30:00,60,57.6,1432.8,1296.0,-223.2,129.6,10.8,766.8,1098.0,54.0,3.6,356.4,3578.4,1461.6,273.6,151.2,3718.8,162.0,939.6,104.4,187.2,1454.4,302.4,3.6,460.8,-532.8,-525.6,586.8,64.8,-241.2,-50.4,687.6,601.2,68.4,-68.4
2017-01-02 06:00:00,61,72.0,1602.0,1440.0,-262.8,147.6,14.4,871.2,1227.6,68.4,14.4,388.8,4035.6,1630.8,302.4,180.0,4197.6,172.8,1108.8,111.6,208.8,1663.2,309.6,3.6,525.6,-586.8,-572.4,687.6,75.6,-284.4,-54.0,781.2,680.4,72.0,-68.4
2017-01-02 06:30:00,62,64.8,1792.8,1623.6,-288.0,162.0,14.4,979.2,1375.2,68.4,14.4,439.2,4496.4,1836.0,342.0,194.4,4672.8,190.8,1206.0,118.8,230.4,1807.2,345.6,3.6,586.8,-680.4,-666.0,748.8,90.0,-316.8,-61.2,871.2,759.6,82.8,-79.2
2017-01-02 07:00:00,63,82.8,1994.4,1796.4,-320.4,183.6,7.2,1076.4,1494.0,64.8,10.8,486.0,4935.6,2034.0,378.0,212.4,5115.6,212.4,1321.2,129.6,266.4,1994.4,356.4,3.6,648.0,-709.2,-698.4,831.6,97.2,-338.4,-75.6,957.6,835.2,97.2,-86.4
2017-01-02 07:30:00,64,93.6,2196.0,1976.4,-342.0,201.6,10.8,1180.8,1656.0,79.2,18.0,536.4,5446.8,2235.6,399.6,230.4,5648.4,216.0,1465.2,133.2,288.0,2214.0,410.4,-0.0,709.2,-806.4,-792.0,928.8,108.0,-370.8,-79.2,1051.2,921.6,108.0,-93.6
2017-01-02 08:00:00,65,97.2,2268.0,2048.4,-360.0,212.4,25.2,1267.2,1746.0,93.6,18.0,586.8,5745.6,2311.2,457.2,248.4,5958.0,237.6,1540.8,151.2,309.6,2350.8,435.6,-0.0,752.4,-871.2,-853.2,979.2,115.2,-392.4,-79.2,1119.6,990.0,108.0,-108.0
2017-01-02 08:30:00,66,100.8,2430.0,2199.6,-392.4,226.8,14.4,1364.4,1864.8,86.4,14.4,612.0,6084.0,2476.8,475.2,270.0,6321.6,255.6,1634.4,154.8,324.0,2448.0,428.4,0.0,806.4,-914.4,-896.4,1040.4,122.4,-435.6,-86.4,1224.0,1058.4,115.2,-118.8
2017-01-02 09:00:00,67,93.6,2487.6,2253.6,-399.6,230.4,14.4,1378.8,1893.6,79.2,-3.6,630.0,6228.0,2545.2,482.4,277.2,6465.6,259.2,1659.6,165.6,338.4,2509.2,468.0,-0.0,817.2,-950.4,-932.4,1062.0,129.6,-428.4,-97.2,1231.2,1080.0,122.4,-129.6
2017-01-02 09:30:00,68,122.4,2484.0,2257.2,-410.4,241.2,32.4,1425.6,1886.4,104.4,36.0,640.8,6285.6,2534.4,482.4,280.8,6541.2,277.2,1753.2,169.2,356.4,2599.2,482.4,7.2,860.4,-921.6,-903.6,1108.8,129.6,-450.0,-93.6,1267.2,1108.8,122.4,-100.8
2017-01-02 10:00:00,69,111.6,2584.8,2347.2,-414.0,244.8,18.0,1436.4,1965.6,82.8,25.2,651.6,6519.6,2635.2,489.6,277.2,6778.8,255.6,1760.4,187.2,360.0,2685.6,518.4,-7.2,846.0,-946.8,-925.2,1090.8,126.0,-435.6,-104.4,1270.8,1116.0,136.8,-100.8
2017-01-02 10:30:00,70,129.6,2556.0,2318.4,-424.8,241.2,21.6,1443.6,1976.4,97.2,36.0,658.8,6361.2,2610.0,496.8,284.4,6620.4,284.4,1764.0,165.6,356.4,2599.2,457.2,3.6,882.0,-900.0,-882.0,1123.2,136.8,-468.0,-93.6,1288.8,1119.6,122.4,-108.0
2017-01-02 11:00:00,71,118.8,2502.0,2257.2,-396.0,241.2,36.0,1404.0,1879.2,104.4,43.2,658.8,6368.4,2559.6,504.0,280.8,6638.4,284.4,1760.4,169.2,349.2,2624.4,460.8,-3.6,849.6,-957.6,-936.0,1112.4,136.8,-450.0,-100.8,1249.2,1119.6,126.0,-104.4
2017-01-02 11:30:00,72,108.0,2520.0,2271.6,-414.0,237.6,10.8,1407.6,1915.2,79.2,14.4,644.4,6274.8,2574.0,493.2,277.2,6523.2,288.0,1699.2,176.4,342.0,2545.2,453.6,-7.2,835.2,-918.0,-900.0,1076.4,129.6,-442.8,-108.0,1245.6,1098.0,133.2,-108.0
2017-01-02 12:00:00,73,111.6,2368.8,2131.2,-385.2,226.8,28.8,1353.6,1839.6,93.6,28.8,615.6,6026.4,2419.2,460.8,273.6,6253.2,248.4,1674.0,154.8,327.6,2491.2,424.8,7.2,806.4,-900.0,-885.6,1044.0,126.0,-432.0,-93.6,1202.4,1054.8,118.8,-100.8
2017-01-02 12:30:00,74,82.8,2325.6,2098.8,-388.8,223.2,28.8,1317.6,1771.2,97.2,10.8,583.2,5907.6,2372.4,432.0,277.2,6105.6,237.6,1616.4,154.8,324.0,2404.8,421.2,7.2,795.6,-928.8,-910.8,1033.2,118.8,-428.4,-82.8,1155.6,1011.6,111.6,-111.6
2017-01-02 13:00:00,75,100.8,2257.2,2037.6,-356.4,208.8,18.0,1267.2,1724.4,86.4,21.6,583.2,5670.0,2300.4,432.0,248.4,5878.8,237.6,1537.2,140.4,306.0,2311.2,410.4,7.2,748.8,-842.4,-828.0,968.4,115.2,-392.4,-79.2,1126.8,993.6,104.4,-104.4
2017-01-02 13:30:00,76,90.0,2080.8,1872.0,-349.2,201.6,32.4,1173.6,1598.4,93.6,32.4,518.4,5385.6,2124.0,392.4,252.0,5576.4,226.8,1497.6,151.2,295.2,2260.8,381.6,3.6,723.6,-820.8,-802.8,932.4,111.6,-385.2,-82.8,1033.2,910.8,108.0,-90.0
2017-01-02 14:00:00,77,86.4,2019.6,1825.2,-334.8,198.0,14.4,1130.4,1548.0,82.8,14.4,500.4,5169.6,2062.8,374.4,241.2,5360.4,208.8,1404.0,147.6,298.8,2138.4,396.0,-0.0,694.8,-784.8,-770.4,910.8,108.0,-352.8,-79.2,1004.4,892.8,104.4,-97.2
2017-01-02 14:30:00,78,75.6,1940.4,1749.6,-316.8,183.6,25.2,1101.6,1490.4,90.0,10.8,486.0,4946.4,1983.6,367.2,219.6,5140.8,194.4,1332.0,129.6,259.2,2026.8,367.2,0.0,644.4,-763.2,-745.2,846.0,97.2,-349.2,-68.4,968.4,849.6,93.6,-93.6
2017-01-02 15:00:00,79,86.4,1958.4,1760.4,-309.6,187.2,25.2,1108.8,1486.8,86.4,28.8,507.6,5000.4,1998.0,381.6,216.0,5180.4,212.4,1382.4,126.0,277.2,2073.6,367.2,0.0,651.6,-752.4,-738.0,860.4,100.8,-338.4,-75.6,982.8,871.2,100.8,-79.2
2017-01-02 15:30:00,80,90.0,1972.8,1778.4,-306.0,183.6,18.0,1080.0,1515.6,75.6,21.6,500.4,4921.2,2012.4,378.0,205.2,5108.4,212.4,1332.0,126.0,266.4,2019.6,374.4,-0.0,640.8,-727.2,-712.8,817.2,97.2,-331.2,-75.6,961.2,849.6,97.2,-90.0
2017-01-02 16:00:00,81,79.2,1969.2,1774.8,-331.2,190.8,18.0,1080.0,1497.6,72.0,7.2,507.6,4946.4,2008.8,385.2,223.2,5126.4,212.4,1342.8,126.0,277.2,2012.4,385.2,-7.2,651.6,-730.8,-716.4,846.0,97.2,-334.8,-82.8,972.0,867.6,108.0,-108.0
2017-01-02 16:30:00,82,82.8,1994.4,1796.4,-309.6,187.2,7.2,1094.4,1512.0,68.4,10.8,500.4,5025.6,2037.6,374.4,216.0,5212.8,216.0,1360.8,133.2,273.6,2044.8,370.8,-3.6,644.4,-759.6,-745.2,842.4,97.2,-331.2,-75.6,972.0,853.2,100.8,-86.4
