Timestamp,Index,Link_16,Link_4,Link_5,Link_17,Link_29,Link_15,Link_7,Link_6,Link_14,Link_28,Link_10,Link_2,Link_3,Link_11,Link_13,Link_1,Link_12,Link_23,Link_22,Link_34,Link_20,Link_21,Link_31,Link_25,Link_19,Link_18,Link_24,Link_30,Link_26,Link_32,Link_8,Link_9,Link_33,Link_27
2017-01-01 05:00:00,11,75.6,1216.8,1094.4,-234.0,111.6,3.6,748.8,932.4,50.4,28.8,295.2,3135.6,1238.4,223.2,172.8,3258.0,136.8,871.2,82.8,190.8,1299.6,248.4,18.0,414.0,-464.4,-453.6,547.2,64.8,-190.8,-32.4,640.8,543.6,50.4,-43.2
2017-01-01 05:30:00,12,82.8,1324.8,1206.0,-262.8,126.0,10.8,820.8,1011.6,64.8,39.6,313.2,3495.6,1346.4,237.6,198.0,3639.6,144.0,986.4,97.2,226.8,1486.8,277.2,25.2,460.8,-507.6,-496.8,637.2,79.2,-198.0,-32.4,705.6,601.2,50.4,-46.8
2017-01-01 06:00:00,13,90.0,1537.2,1404.0,-302.4,147.6,3.6,979.2,1191.6,68.4,32.4,396.0,3985.2,1562.4,309.6,212.4,4150.8,187.2,1083.6,115.2,255.6,1648.8,320.4,25.2,529.2,-583.2,-568.8,716.4,86.4,-230.4,-39.6,838.8,712.8,57.6,-57.6
2017-01-01 06:30:00,14,104.4,1720.8,1562.4,-331.2,162.0,10.8,1065.6,1321.2,75.6,43.2,417.6,4431.6,1749.6,324.0,237.6,4608.0,194.4,1206.0,129.6,262.8,1843.2,363.6,25.2,583.2,-655.2,-640.8,802.8,93.6,-270.0,-43.2,921.6,784.8,68.4,-64.8
2017-01-01 07:00:00,15,118.8,1929.6,1746.0,-378.0,180.0,3.6,1180.8,1479.6,82.8,39.6,453.6,4917.6,1962.0,349.2,262.8,5097.6,212.4,1357.2,136.8,280.8,2030.4,374.4,21.6,633.6,-702.0,-684.0,860.4,100.8,-298.8,-57.6,1011.6,864.0,86.4,-75.6
2017-01-01 07:30:00,16,133.2,2080.8,1875.6,-388.8,198.0,7.2,1270.8,1598.4,86.4,50.4,493.2,5356.8,2120.4,385.2,277.2,5565.6,223.2,1465.2,144.0,331.2,2228.4,421.2,32.4,691.2,-763.2,-748.8,943.2,115.2,-306.0,-61.2,1090.8,914.4,93.6,-68.4
2017-01-01 08:00:00,17,151.2,2296.8,2080.8,-450.0,219.6,10.8,1422.0,1789.2,104.4,54.0,550.8,5943.6,2332.8,442.8,327.6,6152.4,266.4,1623.6,165.6,370.8,2505.6,500.4,39.6,781.2,-846.0,-824.4,1083.6,126.0,-349.2,-54.0,1227.6,1044.0,86.4,-86.4
2017-01-01 08:30:00,18,144.0,2448.0,2196.0,-486.0,226.8,10.8,1512.0,1875.6,100.8,46.8,594.0,6217.2,2487.6,460.8,331.2,6465.6,288.0,1674.0,162.0,378.0,2566.8,496.8,32.4,817.2,-885.6,-867.6,1090.8,129.6,-378.0,-54.0,1299.6,1108.8,93.6,-100.8
2017-01-01 09:00:00,19,147.6,2530.8,2271.6,-486.0,241.2,14.4,1555.2,1918.8,111.6,61.2,615.6,6483.6,2570.4,489.6,334.8,6714.0,295.2,1756.8,172.8,392.4,2678.4,540.0,43.2,849.6,-950.4,-928.8,1170.0,136.8,-388.8,-72.0,1332.0,1148.4,111.6,-86.4
2017-01-01 09:30:00,20,154.8,2577.6,2322.0,-504.0,248.4,14.4,1569.6,1962.0,118.8,57.6,619.2,6559.2,2624.4,489.6,342.0,6796.8,288.0,1796.4,183.6,414.0,2710.8,511.2,39.6,867.6,-932.4,-914.4,1206.0,140.4,-378.0,-72.0,1328.4,1137.6,108.0,-86.4
2017-01-01 10:00:00,21,154.8,2674.8,2401.2,-511.2,252.0,14.4,1612.8,2016.0,111.6,57.6,658.8,6778.8,2718.0,529.2,331.2,7027.2,331.2,1818.0,187.2,392.4,2775.6,525.6,32.4,856.8,-968.4,-946.8,1209.6,133.2,-392.4,-68.4,1386.0,1188.0,108.0,-100.8
2017-01-01 10:30:00,22,151.2,2588.4,2314.8,-511.2,244.8,21.6,1591.2,1951.2,122.4,57.6,615.6,6721.2,2631.6,486.0,352.8,6955.2,306.0,1796.4,180.0,388.8,2808.0,540.0,32.4,853.2,-961.2,-939.6,1177.2,133.2,-396.0,-72.0,1357.2,1162.8,108.0,-90.0
2017-01-01 11:00:00,23,144.0,2538.0,2286.0,-514.8,248.4,36.0,1591.2,1936.8,129.6,68.4,630.0,6591.6,2581.2,496.8,356.4,6850.8,302.4,1836.0,205.2,399.6,2768.4,550.8,36.0,867.6,-968.4,-946.8,1195.2,133.2,-406.8,-61.2,1371.6,1177.2,93.6,-90.0
2017-01-01 11:30:00,24,140.4,2541.6,2286.0,-504.0,234.0,25.2,1555.2,1940.4,126.0,57.6,612.0,6577.2,2584.8,489.6,345.6,6850.8,295.2,1767.6,172.8,374.4,2721.6,522.0,36.0,835.2,-968.4,-946.8,1166.4,133.2,-396.0,-61.2,1350.0,1144.8,97.2,-108.0
2017-01-01 12:00:00,25,154.8,2487.6,2232.0,-464.4,234.0,3.6,1548.0,1904.4,100.8,54.0,633.6,6325.2,2530.8,504.0,306.0,6555.6,316.8,1713.6,180.0,378.0,2613.6,500.4,36.0,795.6,-892.8,-874.8,1126.8,129.6,-352.8,-68.4,1339.2,1144.8,104.4,-86.4
2017-01-01 12:30:00,26,147.6,2358.0,2120.4,-460.8,219.6,18.0,1465.2,1800.0,111.6,46.8,572.4,6015.6,2397.6,453.6,302.4,6238.8,266.4,1630.8,169.2,388.8,2516.4,504.0,39.6,788.4,-835.2,-820.8,1051.2,133.2,-345.6,-64.8,1256.4,1062.0,104.4,-82.8
2017-01-01 13:00:00,27,126.0,2239.2,2008.8,-446.4,212.4,14.4,1386.0,1710.0,108.0,36.0,514.8,5778.0,2275.2,406.8,313.2,5990.4,241.2,1544.4,147.6,352.8,2372.4,471.6,36.0,763.2,-849.6,-831.6,1018.8,122.4,-349.2,-64.8,1188.0,997.2,93.6,-86.4
2017-01-01 13:30:00,28,129.6,2131.2,1936.8,-396.0,194.4,-7.2,1321.2,1634.4,79.2,28.8,514.8,5450.4,2167.2,406.8,277.2,5659.2,248.4,1432.8,151.2,327.6,2239.2,450.0,32.4,687.6,-799.2,-781.2,936.0,111.6,-302.4,-57.6,1141.2,964.8,86.4,-90.0
2017-01-01 14:00:00,29,100.8,1958.4,1771.2,-396.0,187.2,21.6,1234.8,1526.4,104.4,32.4,486.0,5148.0,1987.2,381.6,284.4,5360.4,226.8,1393.2,147.6,316.8,2142.0,414.0,32.4,662.4,-788.4,-774.0,907.2,108.0,-291.6,-54.0,1072.8,918.0,79.2,-82.8
2017-01-01 14:30:00,30,104.4,1947.6,1771.2,-392.4,187.2,21.6,1213.2,1490.4,97.2,32.4,478.8,5018.4,1976.4,374.4,280.8,5212.8,223.2,1364.4,133.2,295.2,2055.6,374.4,25.2,658.8,-770.4,-752.4,892.8,104.4,-316.8,-57.6,1051.2,896.4,82.8,-82.8
2017-01-01 15:00:00,31,118.8,1893.6,1688.4,-356.4,176.4,7.2,1159.2,1425.6,82.8,39.6,464.4,4806.0,1922.4,356.4,241.2,4989.6,212.4,1274.4,122.4,302.4,1990.8,381.6,28.8,633.6,-680.4,-666.0,849.6,104.4,-284.4,-57.6,997.2,853.2,79.2,-68.4
2017-01-01 15:30:00,32,104.4,1828.8,1652.4,-360.0,180.0,18.0,1105.2,1386.0,90.0,46.8,421.2,4755.6,1857.6,324.0,252.0,4946.4,205.2,1317.6,129.6,313.2,1994.4,363.6,32.4,630.0,-691.2,-680.4,849.6,100.8,-266.4,-50.4,939.6,806.4,75.6,-61.2
2017-01-01 16:00:00,33,104.4,1821.6,1620.0,-352.8,180.0,21.6,1108.8,1375.2,93.6,54.0,453.6,4712.4,1846.8,363.6,237.6,4903.2,208.8,1303.2,129.6,313.2,1983.6,374.4,28.8,630.0,-680.4,-666.0,849.6,100.8,-270.0,-54.0,964.8,824.4,79.2,-57.6
2017-01-01 16:30:00,34,93.6,1857.6,1663.2,-367.2,172.8,14.4,1123.2,1400.4,86.4,32.4,428.4,4773.6,1886.4,327.6,259.2,4982.4,190.8,1278.0,122.4,306.0,1947.6,370.8,36.0,640.8,-727.2,-712.8,846.0,100.8,-284.4,-43.2,972.0,810.0,64.8,-72.0
2017-01-01 17:00:00,35,104.4,1911.6,1728.0,-378.0,172.8,14.4,1180.8,1458.0,82.8,39.6,475.2,4845.6,1944.0,381.6,241.2,5029.2,219.6,1310.4,126.0,280.8,2016.0,385.2,25.2,612.0,-691.2,-676.8,842.4,100.8,-280.8,-57.6,1011.6,856.8,79.2,-72.0
2017-01-01 17:30:00,36,97.2,1940.4,1749.6,-388.8,180.0,25.2,1191.6,1486.8,100.8,36.0,493.2,5014.8,1972.8,385.2,262.8,5238.0,241.2,1335.6,151.2,309.6,2080.8,410.4,32.4,655.2,-759.6,-741.6,878.4,108.0,-295.2,-50.4,1033.2,885.6,75.6,-75.6
2017-01-01 18:00:00,37,118.8,1994.4,1807.2,-406.8,198.0,39.6,1216.8,1515.6,115.2,64.8,468.0,5277.6,2026.8,360.0,284.4,5497.2,216.0,1465.2,154.8,324.0,2271.6,417.6,32.4,709.2,-759.6,-745.2,972.0,111.6,-327.6,-54.0,1051.2,896.4,82.8,-61.2
2017-01-01 18:30:00,38,111.6,2077.2,1864.8,-417.6,187.2,14.4,1274.4,1584.0,93.6,36.0,478.8,5346.0,2109.6,370.8,298.8,5551.2,237.6,1414.8,147.6,320.4,2203.2,446.4,36.0,705.6,-802.8,-784.8,928.8,108.0,-331.2,-50.4,1098.0,943.2,75.6,-93.6
2017-01-01 19:00:00,39,126.0,2131.2,1933.2,-421.2,201.6,14.4,1310.4,1616.4,93.6,50.4,522.0,5475.6,2163.6,410.4,284.4,5677.2,252.0,1512.0,144.0,356.4,2304.0,424.8,36.0,723.6,-781.2,-763.2,982.8,126.0,-313.2,-61.2,1134.0,961.2,90.0,-68.4
2017-01-01 19:30:00,40,136.8,2134.8,1940.4,-410.4,212.4,18.0,1314.0,1627.2,104.4,54.0,529.2,5511.6,2170.8,414.0,295.2,5720.4,262.8,1515.6,151.2,352.8,2318.4,428.4,28.8,734.4,-802.8,-784.8,993.6,122.4,-327.6,-72.0,1134.0,968.4,100.8,-75.6
2017-01-01 20:00:00,41,118.8,2199.6,1969.2,-446.4,205.2,18.0,1360.8,1674.0,100.8,39.6,550.8,5626.8,2235.6,428.4,298.8,5842.8,259.2,1522.8,169.2,327.6,2332.8,457.2,25.2,720.0,-820.8,-802.8,982.8,122.4,-327.6,-72.0,1180.8,1022.4,104.4,-90.0
2017-01-01 20:30:00,42,122.4,2152.8,1940.4,-414.0,205.2,25.2,1328.4,1656.0,100.8,57.6,518.4,5637.6,2188.8,406.8,298.8,5857.2,252.0,1562.4,162.0,349.2,2376.0,446.4,36.0,727.2,-849.6,-831.6,1011.6,118.8,-320.4,-57.6,1137.6,979.2,90.0,-72.0
2017-01-01 21:00:00,43,122.4,2098.8,1886.4,-417.6,198.0,21.6,1296.0,1594.8,97.2,46.8,511.2,5410.8,2134.8,399.6,298.8,5598.0,237.6,1483.2,151.2,327.6,2239.2,414.0,28.8,727.2,-799.2,-781.2,968.4,118.8,-342.0,-57.6,1119.6,968.4,90.0,-75.6
2017-01-01 21:30:00,44,118.8,1994.4,1810.8,-403.2,205.2,32.4,1234.8,1537.2,118.8,54.0,460.8,5234.4,2026.8,356.4,288.0,5428.8,219.6,1465.2,144.0,345.6,2214.0,414.0,28.8,705.6,-763.2,-748.8,975.6,118.8,-306.0,-57.6,1044.0,892.8,90.0,-64.8
2017-01-01 22:00:00,45,118.8,2001.6,1810.8,-388.8,187.2,3.6,1227.6,1537.2,86.4,36.0,489.6,5094.0,2034.0,388.8,266.4,5288.4,230.4,1375.2,144.0,327.6,2098.8,410.4,28.8,676.8,-738.0,-720.0,903.6,111.6,-295.2,-50.4,1054.8,903.6,75.6,-75.6
2017-01-01 22:30:00,46,108.0,1800.0,1620.0,-363.6,176.4,21.6,1116.0,1375.2,93.6,43.2,435.6,4640.4,1828.8,338.4,262.8,4816.8,201.6,1299.6,126.0,302.4,1929.6,334.8,28.8,633.6,-687.6,-673.2,849.6,104.4,-280.8,-54.0,968.4,828.0,79.2,-75.6
2017-01-01 23:00:00,47,97.2,1677.6,1522.8,-338.4,158.4,18.0,1040.4,1281.6,82.8,36.0,403.2,4309.2,1706.4,313.2,237.6,4485.6,194.4,1180.8,122.4,259.2,1796.4,338.4,25.2,579.6,-630.0,-619.2,784.8,93.6,-270.0,-46.8,896.4,770.4,72.0,-61.2
2017-01-01 23:30:00,48,72.0,1515.6,1357.2,-306.0,140.4,14.4,921.6,1134.0,75.6,28.8,352.8,3934.8,1540.8,273.6,219.6,4093.2,162.0,1054.8,108.0,241.2,1620.0,295.2,25.2,518.4,-608.4,-594.0,687.6,82.8,-237.6,-36.0,795.6,680.4,57.6,-64.8
2017-01-02 00:00:00,49,75.6,1339.2,1209.6,-255.6,129.6,7.2,831.6,1029.6,68.4,32.4,334.8,3456.0,1360.8,252.0,180.0,3592.8,147.6,954.0,100.8,230.4,1429.2,266.4,25.2,471.6,-518.4,-507.6,622.8,79.2,-205.2,-39.6,716.4,612.0,57.6,-43.2
2017-01-02 00:30:00,50,64.8,1180.8,1062.0,-237.6,115.2,21.6,734.4,896.4,64.8,36.0,295.2,3099.6,1198.8,226.8,169.2,3225.6,133.2,871.2,82.8,216.0,1299.6,237.6,25.2,446.4,-468.0,-457.2,576.0,75.6,-194.4,-28.8,633.6,543.6,46.8,-39.6
2017-01-02 01:00:00,51,57.6,1051.2,957.6,-205.2,97.2,3.6,669.6,820.8,46.8,18.0,280.8,2721.6,1069.2,216.0,154.8,2829.6,122.4,752.4,72.0,176.4,1112.4,187.2,21.6,374.4,-428.4,-421.2,489.6,61.2,-169.2,-25.2,590.4,504.0,36.0,-39.6
2017-01-02 01:30:00,52,50.4,925.2,842.4,-194.4,90.0,14.4,601.2,723.6,54.0,25.2,241.2,2412.0,939.6,180.0,140.4,2523.6,100.8,698.4,57.6,158.4,993.6,158.4,18.0,349.2,-378.0,-370.8,453.6,57.6,-162.0,-21.6,525.6,450.0,36.0,-32.4
2017-01-02 02:00:00,53,46.8,856.8,777.6,-176.4,79.2,7.2,543.6,662.4,46.8,21.6,219.6,2232.0,871.2,165.6,129.6,2336.4,93.6,630.0,57.6,151.2,918.0,158.4,18.0,316.8,-342.0,-334.8,406.8,54.0,-140.4,-18.0,475.2,403.2,32.4,-32.4
2017-01-02 02:30:00,54,39.6,856.8,774.0,-180.0,79.2,10.8,547.2,662.4,46.8,21.6,223.2,2214.0,867.6,165.6,126.0,2307.6,93.6,637.2,54.0,158.4,914.4,151.2,21.6,320.4,-349.2,-342.0,406.8,50.4,-136.8,-14.4,482.4,406.8,25.2,-32.4
2017-01-02 03:00:00,55,43.2,853.2,777.6,-169.2,79.2,7.2,536.4,662.4,39.6,21.6,226.8,2181.6,867.6,169.2,118.8,2282.4,93.6,615.6,50.4,147.6,885.6,144.0,18.0,316.8,-338.4,-331.2,403.2,50.4,-140.4,-18.0,475.2,403.2,28.8,-28.8
2017-01-02 03:30:00,56,46.8,892.8,810.0,-180.0,79.2,7.2,561.6,684.0,43.2,21.6,226.8,2311.2,903.6,169.2,133.2,2415.6,104.4,644.4,57.6,151.2,943.2,154.8,18.0,324.0,-356.4,-349.2,414.0,54.0,-147.6,-18.0,486.0,417.6,28.8,-36.0
2017-01-02 04:00:00,57,54.0,957.6,860.4,-190.8,90.0,7.2,612.0,734.4,46.8,25.2,252.0,2498.4,972.0,194.4,140.4,2602.8,111.6,709.2,64.8,172.8,1036.8,176.4,21.6,349.2,-374.4,-367.2,453.6,57.6,-147.6,-21.6,529.2,453.6,36.0,-32.4
2017-01-02 04:30:00,58,64.8,1087.2,986.4,-208.8,100.8,0.0,680.4,835.2,46.8,21.6,284.4,2768.4,1105.2,212.4,147.6,2883.6,122.4,763.2,72.0,172.8,1126.8,198.0,18.0,374.4,-414.0,-406.8,489.6,57.6,-176.4,-25.2,586.8,504.0,39.6,-43.2
2017-01-02 05:00:00,59,64.8,1209.6,1094.4,-241.2,111.6,18.0,741.6,921.6,61.2,28.8,306.0,3150.0,1227.6,230.4,172.8,3276.0,133.2,878.4,79.2,198.0,1306.8,237.6,21.6,421.2,-478.8,-468.0,568.8,68.4,-190.8,-28.8,644.4,550.8,43.2,-43.2
2017-01-02 05:30:00,60,82.8,1404.0,1270.8,-277.2,129.6,-3.6,878.4,1090.8,57.6,25.2,360.0,3582.0,1425.6,280.8,198.0,3729.6,169.2,979.2,100.8,208.8,1472.4,284.4,21.6,468.0,-532.8,-522.0,633.6,75.6,-219.6,-39.6,756.0,648.0,54.0,-61.2
2017-01-02 06:00:00,61,86.4,1562.4,1425.6,-306.0,147.6,3.6,979.2,1198.8,61.2,25.2,385.2,3999.6,1587.6,298.8,216.0,4158.0,172.8,1087.2,115.2,248.4,1641.6,327.6,25.2,525.6,-597.6,-586.8,723.6,86.4,-234.0,-43.2,842.4,709.2,68.4,-61.2
2017-01-02 06:30:00,62,104.4,1749.6,1587.6,-338.4,165.6,7.2,1090.8,1371.6,75.6,39.6,442.8,4507.2,1778.4,342.0,234.0,4683.6,205.2,1216.8,133.2,277.2,1868.4,367.2,25.2,594.0,-655.2,-640.8,802.8,93.6,-262.8,-43.2,936.0,799.2,72.0,-64.8
2017-01-02 07:00:00,63,122.4,1915.2,1720.8,-374.4,183.6,3.6,1184.4,1468.8,79.2,43.2,464.4,4960.8,1947.6,374.4,280.8,5137.2,216.0,1375.2,136.8,306.0,2080.8,388.8,32.4,651.6,-712.8,-698.4,900.0,108.0,-298.8,-61.2,1026.0,874.8,86.4,-68.4
2017-01-02 07:30:00,64,129.6,2037.6,1839.6,-392.4,198.0,10.8,1260.0,1573.2,86.4,54.0,500.4,5238.0,2070.0,385.2,273.6,5436.0,234.0,1461.6,154.8,334.8,2192.4,446.4,32.4,684.0,-741.6,-723.6,936.0,111.6,-295.2,-57.6,1090.8,928.8,86.4,-75.6
2017-01-02 08:00:00,65,129.6,2170.8,1947.6,-432.0,208.8,10.8,1317.6,1659.6,97.2,46.8,507.6,5608.8,2203.2,392.4,309.6,5817.6,241.2,1533.6,154.8,338.4,2325.6,457.2,32.4,730.8,-813.6,-795.6,1015.2,118.8,-334.8,-57.6,1134.0,982.8,90.0,-72.0
2017-01-02 08:30:00,66,136.8,2336.4,2116.8,-446.4,226.8,21.6,1454.4,1825.2,111.6,54.0,558.0,6094.8,2379.6,432.0,324.0,6336.0,266.4,1641.6,169.2,385.2,2530.8,493.2,36.0,792.0,-907.2,-889.2,1083.6,129.6,-345.6,-57.6,1227.6,1054.8,90.0,-93.6
2017-01-02 09:00:00,67,144.0,2401.2,2163.6,-468.0,230.4,28.8,1472.4,1828.8,118.8,57.6,590.4,6152.4,2440.8,471.6,324.0,6375.6,270.0,1688.4,158.4,385.2,2548.8,493.2,39.6,813.6,-892.8,-874.8,1116.0,129.6,-367.2,-64.8,1274.4,1080.0,97.2,-93.6
2017-01-02 09:30:00,68,147.6,2426.4,2181.6,-475.2,241.2,25.2,1501.2,1854.0,118.8,61.2,572.4,6271.2,2466.0,453.6,334.8,6530.4,277.2,1738.8,162.0,417.6,2617.2,478.8,43.2,835.2,-914.4,-892.8,1137.6,140.4,-352.8,-75.6,1281.6,1094.4,115.2,-90.0
2017-01-02 10:00:00,69,165.6,2494.8,2257.2,-468.0,237.6,3.6,1537.2,1940.4,111.6,61.2,583.2,6375.6,2541.6,471.6,342.0,6631.2,291.6,1728.0,180.0,399.6,2649.6,532.8,39.6,860.4,-918.0,-900.0,1141.2,136.8,-399.6,-68.4,1314.0,1119.6,104.4,-93.6
2017-01-02 10:30:00,70,154.8,2473.2,2217.6,-464.4,241.2,18.0,1526.4,1893.6,111.6,54.0,597.6,6343.2,2516.4,464.4,324.0,6559.2,291.6,1735.2,172.8,399.6,2638.8,493.2,36.0,820.8,-921.6,-900.0,1126.8,133.2,-360.0,-68.4,1306.8,1123.2,108.0,-86.4
2017-01-02 11:00:00,71,158.4,2440.8,2192.4,-457.2,241.2,14.4,1486.8,1850.4,108.0,57.6,583.2,6242.4,2480.4,460.8,324.0,6501.6,273.6,1706.4,162.0,392.4,2577.6,493.2,32.4,806.4,-889.2,-874.8,1116.0,129.6,-356.4,-75.6,1263.6,1080.0,111.6,-97.2
2017-01-02 11:30:00,72,147.6,2318.4,2088.0,-457.2,230.4,28.8,1429.2,1785.6,122.4,68.4,594.0,6112.8,2365.2,471.6,327.6,6361.2,298.8,1695.6,154.8,374.4,2606.4,489.6,39.6,802.8,-871.2,-853.2,1105.2,126.0,-363.6,-72.0,1252.8,1083.6,104.4,-68.4
2017-01-02 12:00:00,73,126.0,2242.8,2034.0,-453.6,219.6,28.8,1400.4,1731.6,118.8,57.6,536.4,5914.8,2275.2,424.8,327.6,6152.4,259.2,1634.4,144.0,356.4,2480.4,457.2,36.0,777.6,-878.4,-856.8,1069.2,122.4,-360.0,-64.8,1206.0,1036.8,97.2,-75.6
2017-01-02 12:30:00,74,126.0,2239.2,2034.0,-421.2,216.0,18.0,1371.6,1692.0,104.4,46.8,550.8,5792.4,2275.2,442.8,306.0,6008.4,270.0,1566.0,144.0,352.8,2368.8,453.6,32.4,748.8,-889.2,-871.2,1033.2,122.4,-338.4,-68.4,1188.0,1018.8,97.2,-90.0
2017-01-02 13:00:00,75,147.6,2116.8,1918.8,-392.4,208.8,7.2,1296.0,1612.8,90.0,61.2,518.4,5410.8,2152.8,410.4,280.8,5619.6,252.0,1512.0,140.4,360.0,2271.6,388.8,32.4,730.8,-741.6,-727.2,982.8,118.8,-309.6,-61.2,1116.0,954.0,93.6,-72.0
2017-01-02 13:30:00,76,133.2,2091.6,1890.0,-410.4,198.0,14.4,1314.0,1602.0,93.6,54.0,504.0,5382.0,2124.0,396.0,295.2,5587.2,241.2,1515.6,147.6,342.0,2275.2,421.2,39.6,705.6,-770.4,-752.4,997.2,115.2,-316.8,-50.4,1119.6,961.2,79.2,-68.4
2017-01-02 14:00:00,77,115.2,1951.2,1771.2,-381.6,187.2,21.6,1224.0,1512.0,100.8,54.0,468.0,5148.0,1983.6,374.4,277.2,5349.6,219.6,1414.8,133.2,309.6,2163.6,399.6,36.0,676.8,-766.8,-752.4,932.4,104.4,-313.2,-46.8,1054.8,900.0,75.6,-61.2
2017-01-02 14:30:00,78,118.8,1972.8,1789.2,-378.0,190.8,14.4,1209.6,1512.0,86.4,43.2,468.0,5050.8,2005.2,370.8,259.2,5234.4,223.2,1368.0,129.6,316.8,2106.0,406.8,28.8,655.2,-730.8,-716.4,882.0,104.4,-291.6,-54.0,1033.2,874.8,79.2,-75.6
2017-01-02 15:00:00,79,118.8,1886.4,1695.6,-367.2,176.4,14.4,1159.2,1436.4,93.6,46.8,442.8,4856.4,1918.8,345.6,259.2,5047.2,208.8,1314.0,122.4,295.2,2026.8,378.0,32.4,640.8,-694.8,-680.4,878.4,100.8,-295.2,-43.2,993.6,838.8,72.0,-72.0
2017-01-02 15:30:00,80,108.0,1875.6,1692.0,-374.4,176.4,14.4,1173.6,1443.6,90.0,39.6,475.2,4878.0,1908.0,370.8,266.4,5068.8,230.4,1328.4,122.4,302.4,2030.4,374.4,32.4,644.4,-720.0,-705.6,874.8,100.8,-288.0,-46.8,1029.6,885.6,72.0,-68.4
2017-01-02 16:00:00,81,100.8,1846.8,1663.2,-388.8,180.0,25.2,1173.6,1422.0,93.6,43.2,450.0,4849.2,1879.2,356.4,273.6,5040.0,208.8,1324.8,118.8,327.6,2034.0,381.6,36.0,655.2,-705.6,-691.2,882.0,111.6,-277.2,-50.4,1015.2,864.0,79.2,-72.0
2017-01-02 16:30:00,82,111.6,1947.6,1746.0,-378.0,187.2,25.2,1184.4,1472.4,100.8,46.8,453.6,5007.6,1972.8,349.2,255.6,5194.8,201.6,1371.6,133.2,309.6,2084.4,406.8,28.8,648.0,-734.4,-716.4,889.2,104.4,-284.4,-57.6,1015.2,864.0,82.8,-72.0
